counter_name,code_item,magazijn,winkel,total,current_inventory,difference,count_date,location,deposit_id,rack_id,boxqty,boxunitqty,boxunittotal,remarks
MALINA,3202,50,0,250,0,0,2/2/2026,,3,38,4,50,200,MALINA D3 ***
MALINA,7135,86,0,486,0,0,2/2/2026,,3,38,8,50,400,MALINA D3
MALINA,7134,22,0,322,0,0,2/2/2026,,3,38,6,50,300,MALINA D3
MALINA,7133,95,0,495,0,0,2/2/2026,,3,38,4,100,400,MALINA D3
MALINA,7139,1,0,13,0,0,2/2/2026,,3,38,1,12,12,MALINA D3
MALINA,3206,134,0,134,0,0,2/2/2026,,3,38,0,1,0,MALINA D3
MALINA,7100,0,0,150,0,0,2/2/2026,,3,38,3,50,150,MALINA D3
MALINA,3249,0,0,10,0,0,2/2/2026,,3,38,1,10,10,MALINA D3
MALINA,3270,5,0,5,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,3104,0,0,48,0,0,30-01-2026,,3,39,12,4,48,MALINA D3
MALINA,15095,0,0,2,0,0,30-01-2026,,3,39,2,1,2,MALINA D3
MALINA,3104,0,0,308,0,0,30-01-2026,,3,39,77,4,308,MALINA D3
MALINA,3263,0,0,400,0,0,30-01-2026,,3,39,4,100,400,MALINA D3
MALINA,3194,0,0,102,0,0,30-01-2026,,3,39,51,2,102,MALINA D3
MALINA,3249,4,0,4,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,3199,0,0,20,0,0,30-01-2026,,3,39,10,2,20,MALINA D3
MALINA,3195,0,0,2,0,0,30-01-2026,,3,39,1,2,2,MALINA D3
MALINA,7112,43,0,43,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,7102,43,0,43,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,3261,14,0,14,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,3245,0,0,50,0,0,30-01-2026,,3,39,1,50,50,MALINA D3
MALINA,3244,0,0,30,0,0,30-01-2026,,3,39,3,10,30,MALINA D3
MALINA,3243,0,0,30,0,0,30-01-2026,,3,39,3,10,30,MALINA D3
MALINA,3242,0,0,40,0,0,30-01-2026,,3,39,4,10,40,MALINA D3
MALINA,3196,0,0,72,0,0,30-01-2026,,3,39,36,2,72,MALINA D3
MALINA,3200,0,0,60,0,0,30-01-2026,,3,39,6,10,60,MALINA D3
MALINA,3010,13,0,13,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,3013,3,0,3,0,0,30-01-2026,,3,39,0,1,0,MALINA D3
MALINA,1333,0,0,1500,0,0,30-01-2026,,3,40,60,25,1500,MALINA D3
MALINA,1362,0,0,225,0,0,30-01-2026,,3,40,9,25,225,MALINA D3
MALINA,1365,7,0,727,0,0,30-01-2026,,3,40,16,45,720,MALINA D3 sueltos ?
MALINA,1324,2,0,2,0,0,30-01-2026,,3,40,0,1,0,MALINA D3
MALINA,1361,0,0,12000,0,0,30-01-2026,,3,40,12,1000,12000,MALINA D3
MALINA,1360,0,0,8000,0,0,30-01-2026,,3,40,8,1000,8000,MALINA D3 Mucha Dif ***
MALINA,1362,0,0,80000,0,0,30-01-2026,,3,40,8,10000,80000,MALINA D3 Mucha Dif ***
MALINA,1363,0,0,8000,0,0,30-01-2026,,3,40,8,1000,8000,MALINA D3 Mucha Dif ***
MALINA,1353,0,0,2400,0,0,30-01-2026,,3,40,25,96,2400,MALINA D3
MALINA,3269,53,0,53,0,0,30-01-2026,,3,40,0,1,0,MALINA D3
MALINA,3264,44,0,44,0,0,30-01-2026,,3,40,0,1,0,MALINA D3
MALINA,3265,31,0,31,0,0,30-01-2026,,3,40,0,1,0,MALINA D3
MALINA,3333,41,0,91,0,0,30-01-2026,,3,40,1,50,50,MALINA D3
MALINA,3120,9,0,109,0,0,30-01-2026,,3,40,1,100,100,MALINA D3
MALINA,3268,92,0,392,0,0,2/2/2026,,3,40,3,100,300,MALINA D3
MALINA,3309,14,0,1114,0,0,2/2/2026,,3,40,11,100,1100,MALINA D3
MALINA,11482,0,0,180,0,0,2/2/2026,,3,40,3,60,180,MALINA D3
MALINA,3124,0,0,52,0,0,2/2/2026,,3,40,13,4,52,MALINA D3
MALINA,15142,0,0,2,0,0,3/2/2026,,3,41,2,1,2,MALINA D3
MALINA,0518,0,0,150,0,0,3/2/2026,,3,41,3,50,150,MALINA D3
MALINA,15146,0,0,8,0,0,3/2/2026,,3,41,8,1,8,MALINA D3
MALINA,1154,0,0,100,0,0,3/2/2026,,3,41,4,25,100,MALINA D3
MALINA,0518,0,0,50,0,0,3/2/2026,,3,41,1,50,50,MALINA D3
MALINA,0314,0,0,3200,0,0,3/2/2026,,3,41,4,800,3200,MALINA D3
MALINA,11541,0,0,1,0,0,3/2/2026,,3,41,1,1,1,MALINA D3
MALINA,15147,0,0,2,0,0,3/2/2026,,3,42,2,1,2,MALINA D3
MALINA,15146,0,0,10,0,0,3/2/2026,,3,42,10,1,10,MALINA D3
MALINA,0311,0,0,9600,0,0,3/2/2026,,3,42,12,800,9600,MALINA D3
MALINA,0317,0,0,100,0,0,3/2/2026,,3,42,4,25,100,MALINA D3
MALINA,0345,0,0,13500,0,0,3/2/2026,,3,43,27,500,13500,MALINA D3
MALINA,0353,0,0,3150,0,0,3/2/2026,,3,43,21,150,3150,MALINA D3
MALINA,0346,0,0,13500,0,0,3/2/2026,,3,43,27,500,13500,MALINA D3
MALINA,0355,0,0,1400,0,0,3/2/2026,,3,43,28,50,1400,MALINA D3
MALINA,0342,0,0,5500,0,0,3/2/2026,,3,43,22,250,5500,MALINA D3
MALINA,0340,0,0,23000,0,0,3/2/2026,,3,43,46,500,23000,MALINA D3
MALINA,1906,1,0,1,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,1307,4,0,4,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,1309,34,0,34,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,1305,0,0,60,0,0,3/2/2026,,3,43,6,10,60,MALINA D3 mensaje cja sin nada ***
MALINA,1306,0,0,20,0,0,3/2/2026,,3,43,4,5,20,MALINA D3
MALINA,3334,0,0,60,0,0,3/2/2026,,3,43,2,30,60,MALINA D3
MALINA,16351,2,0,2,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,1635,4,0,4,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,1634,6,0,6,0,0,3/2/2026,,3,43,0,6,0,MALINA D3 6 barras restante sobrando ***
MALINA,1633,0,0,1,0,0,3/2/2026,,3,43,1,1,1,MALINA D3 4 restante sobrando ***
MALINA,8012,370,0,370,0,0,3/2/2026,,3,43,0,1,0,MALINA D3
MALINA,0815,4,0,804,0,0,3/2/2026,,3,43,32,25,800,MALINA D3 Codigo no existe ***
MALINA,3002,1,0,40,0,0,3/2/2026,,3,43,39,1,39,MALINA D3
MALINA,3003,0,0,30,0,0,3/2/2026,,3,43,30,1,30,MALINA D3
MALINA,1303,8,0,8,0,0,3/2/2026,,3,44,0,1,0,MALINA D3
MALINA,1315,4,0,4,0,0,3/2/2026,,3,44,0,1,0,MALINA D3
MALINA,1316,5,0,5,0,0,3/2/2026,,3,44,0,1,0,MALINA D3
MALINA,1302,0,0,150,0,0,3/2/2026,,3,44,3,50,150,MALINA D3
MALINA,1312,25,0,550,0,0,3/2/2026,,3,44,7,75,525,MALINA D3
MALINA,1311,0,0,0,0,0,3/2/2026,,3,44,0,1,0,MALINA D3 Pendiente pesar ***
MALINA,1313,16,0,16,0,0,3/2/2026,,3,44,0,1,0,MALINA D3
MALINA,1301,0,0,150,0,0,3/2/2026,,3,44,3,50,150,MALINA D3
MALINA,1299,0,0,50,0,0,3/2/2026,,3,44,1,50,50,MALINA D3
MALINA,3335,9,0,31,0,0,3/2/2026,,3,44,1,22,22,MALINA D3
MALINA,3506,0,0,1500,0,0,3/2/2026,,3,44,3,500,1500,MALINA D3
MALINA,0349,0,0,2000,0,0,3/2/2026,,3,44,4,500,2000,MALINA D3
MALINA,0526,0,0,200,0,0,3/2/2026,,3,44,4,50,200,MALINA D3
MALINA,3124,0,0,28,0,0,3/2/2026,,3,44,7,4,28,MALINA D3
MALINA,0318,0,0,90,0,0,2/2/2026,,3,45,9,10,90,MALINA D3
MALINA,0319,0,0,700,0,0,2/2/2026,,3,45,28,25,700,MALINA D3
MALINA,0532,0,0,400,0,0,2/2/2026,,3,46,2,200,400,MALINA D3
MALINA,0531,0,0,700,0,0,2/2/2026,,3,46,7,100,700,MALINA D3
MALINA,0316,0,0,300,0,0,2/2/2026,,3,46,3,100,300,MALINA D3
MALINA,0313,0,0,400,0,0,2/2/2026,,3,46,2,200,400,MALINA D3
MALINA,0315,0,0,192,0,0,2/2/2026,,3,46,6,32,192,MALINA D3
MALINA,0322,0,0,200,0,0,2/2/2026,,3,46,8,25,200,MALINA D3
MALINA,0314,0,0,96,0,0,2/2/2026,,3,46,16,6,96,MALINA D3
MALINA,0528,0,0,100,0,0,2/2/2026,,3,47,2,50,100,MALINA D10
MALINA,04945,0,0,6,0,0,2/2/2026,,3,47,2,3,6,MALINA D10
MALINA,0527,0,0,250,0,0,2/2/2026,,3,47,5,50,250,MALINA D10
MALINA,0305,0,0,40,0,0,2/2/2026,,3,47,8,5,40,MALINA D10
MALINA,0320,0,0,7200,0,0,2/2/2026,,3,47,48,150,7200,MALINA D10
MALINA,0318,0,0,100,0,0,2/2/2026,,3,47,10,10,100,MALINA D10
MALINA,0324,0,0,150,0,0,2/2/2026,,3,48,6,25,150,MALINA D3
MALINA,0325,0,0,375,0,0,2/2/2026,,3,48,3,125,375,MALINA D3
MALINA,0326,0,0,450,0,0,2/2/2026,,3,48,3,150,450,MALINA D3
MALINA,0323,0,0,600,0,0,2/2/2026,,3,48,8,75,600,MALINA D3
MALINA,0321,0,0,1600,0,0,2/2/2026,,3,48,16,100,1600,MALINA D3
MALINA,04891,82,0,82,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3124,0,0,24,0,0,2/2/2026,,3,48,6,4,24,MALINA D3
MALINA,3281,0,0,1,0,0,2/2/2026,,3,48,1,1,1,MALINA D3 Viejo y Deteriorado ***
MALINA,04943,30,0,30,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3020,9,0,9,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3006,10,0,10,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3028,4,0,4,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3005,5,0,5,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,3027,3,0,3,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,2998,23,0,23,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,0312,0,0,400,0,0,2/2/2026,,3,48,8,50,400,MALINA D3
MALINA,3018,10,0,10,0,0,2/2/2026,,3,48,0,1,0,MALINA D3
MALINA,0526,0,0,40,0,0,2/2/2026,,3,48,8,5,40,MALINA D3
MALINA,3322,36,0,36,0,0,3/2/2026,,4,1,0,1,0,MALINA D4 Verificar RACK ***
MALINA,1652,6,0,6,0,0,3/2/2026,,4,1,0,1,0,MALINA D4 Verificar RACK ***
MALINA,7187,1,0,1,0,0,3/2/2026,,4,1,0,1,0,MALINA D4 Verificar RACK y Existencia***
MALINA,1654,0,0,7,0,0,3/2/2026,,4,1,7,1,7,MALINA D4 Verificar RACK ***
MALINA,0560,0,0,4700,0,0,3/2/2026,,4,1,94,50,4700,MALINA D4
MALINA,0550,0,0,1550,0,0,3/2/2026,,4,1,31,50,1550,MALINA D4
MALINA,12431,5,0,17,0,0,3/2/2026,,4,2,1,12,12,MALINA D4
MALINA,1249,3,0,33,0,0,3/2/2026,,4,2,5,6,30,MALINA D4
MALINA,1246,0,0,40,0,0,3/2/2026,,4,2,5,8,40,MALINA D4
MALINA,12521,2,0,12,0,0,3/2/2026,,4,2,2,5,10,MALINA D4
MALINA,12441,8,0,18,0,0,3/2/2026,,4,2,1,10,10,MALINA D4
MALINA,12451,1,0,31,0,0,3/2/2026,,4,2,3,10,30,MALINA D4
MALINA,1247,4,0,12,0,0,3/2/2026,,4,2,1,8,8,MALINA D4
MALINA,1248,0,0,30,0,0,3/2/2026,,4,2,3,10,30,MALINA D4
MALINA,12501,0,0,30,0,0,3/2/2026,,4,2,5,6,30,MALINA D4
MALINA,12541,6,0,16,0,0,3/2/2026,,4,3,1,10,10,MALINA D4
MALINA,12601,5,0,23,0,0,3/2/2026,,4,3,3,6,18,MALINA D4
MALINA,12551,0,0,20,0,0,3/2/2026,,4,3,2,10,20,MALINA D4
MALINA,12603,2,0,2,0,0,3/2/2026,,4,3,0,1,0,MALINA D4
MALINA,12602,3,0,8,0,0,3/2/2026,,4,3,1,5,5,MALINA D4
MALINA,12561,7,0,17,0,0,3/2/2026,,4,3,1,10,10,MALINA D4
MALINA,12533,1,0,23,0,0,3/2/2026,,4,4,11,2,22,MALINA D4
MALINA,1277,1,0,19,0,0,3/2/2026,,4,4,9,2,18,MALINA D4
MALINA,0554,0,0,210,0,0,3/2/2026,,4,5,21,10,210,MALINA D4
MALINA,0565,90,0,720,0,0,3/2/2026,,4,5,42,15,630,MALINA D4 Complemento y tuerca ***
MALINA,0547,0,0,650,0,0,3/2/2026,,4,5,13,50,650,MALINA D4
MALINA,0548,0,0,1100,0,0,3/2/2026,,4,5,22,50,1100,MALINA D4
MALINA,0549,0,0,840,0,0,4/2/2026,,4,5,42,20,840,MALINA D4
MALINA,1262,8,0,18,0,0,4/2/2026,,4,6,1,10,10,MALINA D4
MALINA,1274,0,0,20,0,0,4/2/2026,,4,6,4,5,20,MALINA D4
MALINA,1264,0,0,16,0,0,4/2/2026,,4,6,2,8,16,MALINA D4
MALINA,1271,0,0,24,0,0,4/2/2026,,4,6,4,6,24,MALINA D4
MALINA,1261,6,0,30,0,0,4/2/2026,,4,6,2,12,24,MALINA D4
MALINA,12532,4,0,14,0,0,4/2/2026,,4,6,2,5,10,MALINA D4
MALINA,12531,0,0,45,0,0,4/2/2026,,4,6,9,5,45,MALINA D4
MALINA,12511,4,0,34,0,0,4/2/2026,,4,6,5,6,30,MALINA D4
MALINA,12581,0,0,24,0,0,4/2/2026,,4,7,4,6,24,MALINA D4
MALINA,12591,10,0,34,0,0,4/2/2026,,4,7,4,6,24,MALINA D4
MALINA,1284,0,0,9,0,0,4/2/2026,,4,7,9,1,9,MALINA D4
MALINA,12605,5,0,17,0,0,4/2/2026,,4,7,2,6,12,MALINA D4
MALINA,1285,0,0,21,0,0,4/2/2026,,4,7,21,1,21,MALINA D4
MALINA,1283,0,0,15,0,0,4/2/2026,,4,8,15,1,15,MALINA D4
MALINA,1282,0,0,12,0,0,4/2/2026,,4,8,12,1,12,MALINA D4
MALINA,1281,0,0,22,0,0,4/2/2026,,4,8,22,1,22,MALINA D4
MALINA,1293,0,0,4,0,0,4/2/2026,,4,8,4,1,4,MALINA D4
MALINA,12607,0,0,18,0,0,4/2/2026,,4,8,6,3,18,MALINA D4 Cajas ***
MALINA,0557,0,0,630,0,0,4/2/2026,,4,9,63,10,630,MALINA D4
MALINA,0558,0,0,60,0,0,4/2/2026,,4,9,12,5,60,MALINA D4
MALINA,0559,0,0,120,0,0,4/2/2026,,4,9,24,5,120,MALINA D4
MALINA,0549,0,0,1600,0,0,4/2/2026,,4,9,2,800,1600,MALINA D4
MALINA,1276,2,0,17,0,0,4/2/2026,,4,10,3,5,15,MALINA D4
MALINA,1275,4,0,14,0,0,4/2/2026,,4,10,2,5,10,MALINA D4
MALINA,1269,4,0,28,0,0,4/2/2026,,4,10,3,8,24,MALINA D4
MALINA,1270,2,0,34,0,0,4/2/2026,,4,10,4,8,32,MALINA D4
MALINA,1273,4,0,10,0,0,4/2/2026,,4,10,1,6,6,MALINA D4
MALINA,1263,2,0,12,0,0,4/2/2026,,4,10,1,10,10,MALINA D4
MALINA,1272,0,0,12,0,0,4/2/2026,,4,10,2,6,12,MALINA D4
MALINA,1286,0,0,17,0,0,4/2/2026,,4,11,17,1,17,MALINA D4
MALINA,1287,0,0,21,0,0,4/2/2026,,4,11,21,1,21,MALINA D4
MALINA,1288,0,0,21,0,0,4/2/2026,,4,11,21,1,21,MALINA D4
MALINA,1289,0,0,21,0,0,4/2/2026,,4,11,21,1,21,MALINA D4
MALINA,1290,0,0,12,0,0,4/2/2026,,4,11,12,1,12,MALINA D4
MALINA,1291,0,0,17,0,0,4/2/2026,,4,11,17,1,17,MALINA D4
MALINA,1292,0,0,7,0,0,4/2/2026,,4,11,7,1,7,MALINA D4
MALINA,1260,3,0,48,0,0,4/2/2026,,4,12,9,5,45,MALINA D4
MALINA,1253,4,0,4,0,0,4/2/2026,,4,12,0,1,0,MALINA D4
MALINA,1245,5,0,45,0,0,4/2/2026,,4,12,8,5,40,MALINA D4
MALINA,1267,5,0,30,0,0,4/2/2026,,4,12,5,5,25,MALINA D4
MALINA,3328,0,0,60,0,0,4/2/2026,,4,33,2,30,60,MALINA D4
MALINA,1808,0,0,5,0,0,4/2/2026,,4,33,5,1,5,MALINA D4
MALINA,3229,0,0,75,0,0,4/2/2026,,4,29,75,1,75,MALINA D4
MALINA,1878,1,0,1,0,0,4/2/2026,,4,36,0,1,0,MALINA D4
MALINA,1879,2,0,2,0,0,4/2/2026,,4,36,0,1,0,MALINA D4
MALINA,4203,12,0,22,0,0,4/2/2026,,4,32,2,5,10,MALINA D4
MALINA,4207,7,0,7,0,0,4/2/2026,,4,32,0,1,0,MALINA D4
MALINA,4205,26,0,26,0,0,4/2/2026,,4,32,0,0,0,MALINA D4
MALINA,4204,6,0,186,0,0,4/2/2026,,4,32,3,60,180,MALINA D4
MALINA,4210,18,0,38,0,0,4/2/2026,,4,32,1,20,20,MALINA D4 Cantidades se doblan ***
MALINA,4208,49,0,99,0,0,4/2/2026,,4,32,1,50,50,MALINA D4 Cantidades se doblan ***
MALINA,4201,27,0,27,0,0,4/2/2026,,4,32,0,1,0,MALINA D4 Cantidades se doblan ***
MALINA,4200,45,0,165,0,0,4/2/2026,,4,32,1,120,120,MALINA D4 Cantidades se doblan ***
MALINA,0708,70,0,570,0,0,4/2/2026,,4,32,1,500,500,MALINA D4
MALINA,0709,0,0,100,0,0,4/2/2026,,4,32,1,100,100,MALINA D4
MALINA,0707,0,0,300,0,0,4/2/2026,,4,32,3,100,300,MALINA D4
MALINA,1804,2,0,25,0,0,4/2/2026,,4,32,23,1,23,MALINA D4
MALINA,19271,0,0,1,0,0,4/2/2026,,4,32,1,1,1,MALINA D4
MALINA,1653,0,0,5,0,0,4/2/2026,,4,32,5,1,5,MALINA D4
MALINA,1862,0,0,3,0,0,4/2/2026,,4,32,3,1,3,MALINA D4
MALINA,1852,0,0,28,0,0,4/2/2026,,4,32,1,28,28,MALINA D4
MALINA,1644,1,0,1,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1632,10,0,10,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1840,4,0,4,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1637,1,0,1,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1628,4,0,4,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1650,12,0,12,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1831,16,0,16,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1822,3,0,3,0,0,5/2/2026,,4,32,0,1,0,MALINA D4
MALINA,1802,1,0,5,0,0,4/2/2026,,4,25,2,2,4,MALINA D4
MALINA,1804,0,0,1,0,0,4/2/2026,,4,25,1,1,1,MALINA D4
MALINA,1801,2,0,2,0,0,4/2/2026,,4,25,0,1,0,MALINA D4
MALINA,1800,0,0,1,0,0,4/2/2026,,4,25,1,1,1,MALINA D4
MALINA,1837,22,0,22,0,0,4/2/2026,,4,26,0,1,0,MALINA D4
MALINA,1839,6,0,6,0,0,4/2/2026,,4,26,0,1,0,MALINA D4
MALINA,1838,9,0,9,0,0,4/2/2026,,4,26,0,1,0,MALINA D4
MALINA,1840,6,0,6,0,0,4/2/2026,,4,26,0,1,0,MALINA D4
MALINA,1835,35,0,35,0,0,4/2/2026,,4,27,0,1,0,MALINA D4
MALINA,1828,25,0,25,0,0,4/2/2026,,4,27,0,1,0,MALINA D4
MALINA,1826,13,0,13,0,0,4/2/2026,,4,27,0,1,0,MALINA D4
MALINA,1827,11,0,11,0,0,4/2/2026,,4,27,0,1,0,MALINA D4
MALINA,1822,6,0,6,0,0,4/2/2026,,4,27,0,1,0,MALINA D4
MALINA,1839,12,0,12,0,0,4/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1645,0,0,0,0,0,4/2/2026,,4,28,0,1,0,MALINA D4 No Encontrado ***
MALINA,1640,10,0,10,0,0,4/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1642,10,0,10,0,0,4/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1629,1,0,1,0,0,5/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1627,5,0,5,0,0,5/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1639,2,0,2,0,0,5/2/2026,,4,28,0,1,0,MALINA D4
MALINA,1833,4,0,4,0,0,5/2/2026,,4,36,0,1,0,MALINA D4
MALINA,1824,5,0,5,0,0,5/2/2026,,4,36,0,1,0,MALINA D4
MALINA,1805,3,0,3,0,0,5/2/2026,,4,36,0,1,0,MALINA D4 No Completo ***
MALINA,1805,0,0,4,0,0,5/2/2026,,4,34,4,1,4,MALINA D4
MALINA,1829,13,0,13,0,0,5/2/2026,,4,22,0,1,0,MALINA D4
MALINA,1829,0,0,5,0,0,5/2/2026,,4,22,1,5,5,MALINA D4
MALINA,0421,9,0,9,0,0,5/2/2026,,4,22,0,1,0,MALINA D4
MALINA,0421,0,0,10,0,0,5/2/2026,,4,22,10,1,10,MALINA D4
MALINA,0476,0,0,5,0,0,5/2/2026,,4,22,1,5,5,MALINA D4
MALINA,0419,240,0,240,0,0,5/2/2026,,4,22,0,1,0,MALINA D4
MALINA,0447,0,0,1200,0,0,5/2/2026,,4,22,120,10,1200,MALINA D4 Verificar Existencia ***
MALINA,1842,60,0,60,0,0,5/2/2026,,4,23,0,1,0,MALINA D4
MALINA,1844,13,0,13,0,0,5/2/2026,,4,23,0,58,0,MALINA D4 Verificar Existencia ***
MALINA,1845,28,0,37,0,0,5/2/2026,,4,23,9,1,9,MALINA D4 Verificar Existencia ***
MALINA,1841,21,0,21,0,0,5/2/2026,,4,23,0,1,0,MALINA D4
MALINA,1844,27,0,27,0,0,5/2/2026,,4,23,0,1,0,MALINA D4
MALINA,1841,78,0,78,0,0,5/2/2026,,4,23,0,1,0,MALINA D4
MALINA,1843,24,0,24,0,0,5/2/2026,,4,23,0,1,0,MALINA D4
MALINA,1816,0,0,0,0,0,5/2/2026,,4,24,0,17,0,MALINA D4
MALINA,1814,27,0,27,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,1815,16,0,16,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,18131,46,0,46,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,0550,0,0,2000,0,0,5/2/2026,,4,24,40,50,2000,MALINA D4
MALINA,0557,180,0,780,0,0,5/2/2026,,4,24,2,300,600,MALINA D4
MALINA,0558,0,0,200,0,0,5/2/2026,,4,24,1,200,200,MALINA D4
MALINA,0559,0,0,120,0,0,5/2/2026,,4,24,1,120,120,MALINA D4
MALINA,0549,0,0,1600,0,0,5/2/2026,,4,24,2,800,1600,MALINA D4
MALINA,1811,31,0,31,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,1812,26,0,26,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,1813,39,0,39,0,0,5/2/2026,,4,24,0,1,0,MALINA D4
MALINA,0446,0,0,240,0,0,5/2/2026,,4,18,3,80,240,MALINA D4
MALINA,0452,0,0,320,0,0,5/2/2026,,4,18,4,80,320,MALINA D4
MALINA,0445,20,0,260,0,0,5/2/2026,,4,18,2,120,240,MALINA D4 VerificarExistencia ***
MALINA,0444,0,0,640,0,0,5/2/2026,,4,18,320,2,640,MALINA D4 VerificarExistencia ***
MALINA,0416,0,0,640,0,0,5/2/2026,,4,18,4,160,640,MALINA D4
MALINA,0451,0,0,180,0,0,5/2/2026,,4,18,1,180,180,MALINA D4
MALINA,0443,50,0,250,0,0,5/2/2026,,4,18,1,200,200,MALINA D4 VerificarExistencia ***
MALINA,0442,0,0,600,0,0,5/2/2026,,4,18,3,200,600,MALINA D4
MALINA,1630,4,0,4,0,0,5/2/2026,,4,28,0,1,0,MALINA D4
